+---------------------+------+------------+----------+-----------+--------------+---------------+--------------+
| Instance type       | vCPU | CPU type   | RAM (GB) | Disk (GB) | Price ($/hr) | Price ($/day) | Price ($/mo) |
| d3.xlarge           | 4    | x86_64     | 32.0     | 5940      | N/A          | N/A           | N/A          |
| g6e.xlarge          | 4    | x86_64     | 32.0     | 250       | N/A          | N/A           | N/A          |
| i3en.xlarge         | 4    | x86_64     | 32.0     | 2500      |  0.5         | 12            | 365.28       |
| i4g.xlarge          | 4    | arm64      | 32.0     | 937       | N/A          | N/A           | N/A          |
| i4i.xlarge          | 4    | x86_64     | 32.0     | 937       |  0.378       | 9.07          | 276.15       |
| i7ie.xlarge         | 4    | x86_64     | 32.0     | 2500      | N/A          | N/A           | N/A          |
| i8g.xlarge          | 4    | arm64      | 32.0     | 937       | N/A          | N/A           | N/A          |
| r5.xlarge           | 4    | x86_64     | 32.0     | None      |  0.28        | 6.72          | 204.56       |
| r5a.xlarge          | 4    | x86_64     | 32.0     | None      |  0.252       | 6.05          | 184.1        |
| r5ad.xlarge         | 4    | x86_64     | 32.0     | 150       |  0.296       | 7.1           | 216.25       |
| r5b.xlarge          | 4    | x86_64     | 32.0     | None      | N/A          | N/A           | N/A          |
| r5d.xlarge          | 4    | x86_64     | 32.0     | 150       |  0.324       | 7.78          | 236.7        |
| r5dn.xlarge         | 4    | x86_64     | 32.0     | 150       | N/A          | N/A           | N/A          |
| r5n.xlarge          | 4    | x86_64     | 32.0     | None      |  0.338       | 8.11          | 246.93       |
| r6a.xlarge          | 4    | x86_64     | 32.0     | None      |  0.252       | 6.05          | 184.1        |
| r6g.xlarge          | 4    | arm64      | 32.0     | None      |  0.224       | 5.38          | 163.65       |
| r6gd.xlarge         | 4    | arm64      | 32.0     | 237       |  0.26        | 6.24          | 189.95       |
| r6i.xlarge          | 4    | x86_64     | 32.0     | None      |  0.28        | 6.72          | 204.56       |
| r6id.xlarge         | 4    | x86_64     | 32.0     | 237       | N/A          | N/A           | N/A          |
| r6idn.xlarge        | 4    | x86_64     | 32.0     | 237       | N/A          | N/A           | N/A          |
| r6in.xlarge         | 4    | x86_64     | 32.0     | None      | N/A          | N/A           | N/A          |
| r7a.xlarge          | 4    | x86_64     | 32.0     | None      | N/A          | N/A           | N/A          |
| r7g.xlarge          | 4    | arm64      | 32.0     | None      |  0.238       | 5.71          | 173.87       |
| r7gd.xlarge         | 4    | arm64      | 32.0     | 237       |  0.3062      | 7.35          | 223.7        |
| r7i.xlarge          | 4    | x86_64     | 32.0     | None      |  0.294       | 7.06          | 214.78       |
| r7iz.xlarge         | 4    | x86_64     | 32.0     | None      | N/A          | N/A           | N/A          |
| r8g.xlarge          | 4    | arm64      | 32.0     | None      | N/A          | N/A           | N/A          |
| z1d.xlarge          | 4    | x86_64     | 32.0     | 150       |  0.422       | 10.13         | 308.3        |
| d3en.2xlarge        | 8    | x86_64     | 32.0     | 55920     | N/A          | N/A           | N/A          |
| g4ad.2xlarge        | 8    | x86_64     | 32.0     | 300       | N/A          | N/A           | N/A          |
| g4dn.2xlarge        | 8    | x86_64     | 32.0     | 225       |  0.902       | 21.65         | 658.97       |
