+-------------------+------+------------+----------+-----------+--------------+---------------+--------------+
| Instance type     | vCPU | CPU type   | RAM (GB) | Disk (GB) | Price ($/hr) | Price ($/day) | Price ($/mo) |
| i2.2xlarge        | 8    | x86_64     | 61.0     | 1600      |  2.035       | 48.84         | 1486.69      |
| i3.2xlarge        | 8    | x86_64     | 61.0     | 1900      |  0.748       | 17.95         | 546.46       |
| p3.2xlarge        | 8    | x86_64     | 61.0     | None      |  4.234       | 101.62        | 3093.19      |
| r3.2xlarge        | 8    | x86_64     | 61.0     | 160       |  0.798       | 19.15         | 582.99       |
| r4.2xlarge        | 8    | x86_64     | 61.0     | None      |  0.64        | 15.36         | 467.56       |
| d3.2xlarge        | 8    | x86_64     | 64.0     | 11880     |  1.252       | 30.05         | 914.66       |
| i3en.2xlarge      | 8    | x86_64     | 64.0     | 5000      |  1.084       | 26.02         | 791.93       |
| i4g.2xlarge       | 8    | arm64      | 64.0     | 1875      |  0.74052     | 17.77         | 540.99       |
| i4i.2xlarge       | 8    | x86_64     | 64.0     | 1875      |  0.823       | 19.75         | 601.25       |
| r5.2xlarge        | 8    | x86_64     | 64.0     | None      |  0.608       | 14.59         | 444.18       |
